NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Giovani Maccagno,May 2019, BE WARNED! It was quite a drive from the airport. The view form the back porch was to die for. And I would do it again! I want my money back. The place smelled very bad! The town was very cute. The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? NO INDOOR PLUMBING!! But seriously tell all your friends! This place is awesome! We had so much fun! The torcher chamber was a bit too much. The owner has the best style. Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,26
Alex Sandoval,December 2012, The view form the back porch was to die for. Why didn't I find this place sooner? BE WARNED! I wish I could have stayed longer. My partner and I always wanted to visit. But the owner was cool. NO INDOOR PLUMBING!! BEST TRIP EVER! And I would do it again! The owner has the best style. Very much worth it. The owner wouldn't let me bring my pet bear. I came here for my honemoon. I want my money back.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,26
Parker Stafford,December 2010, BE WARNED! You can tell the owner really likes bears. Why didn't I find this place sooner? Very much worth it. I came here for my honemoon. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,26
Zach McCain,September 2014, This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,26
Zach McCain,December 2019, I wish I could have stayed longer. I came here for my honemoon. BEST TRIP EVER! But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,27
John Kelly,October 2016, I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. NO INDOOR PLUMBING!! The view form the back porch was to die for. I want my money back. This place is awesome! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,27
Mukhtar Bahadory,March 2020, BE WARNED! This place is awesome! The town was very cute. BEST TRIP EVER! The view form the back porch was to die for. You can tell the owner really likes bears. But seriously tell all your friends! Very much worth it. I do not regret anything! And I would do it again! Why didn't I find this place sooner? I want my money back. The owner wouldn't let me bring my pet bear. The place smelled very bad! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,27
Seth Lassen,May 2011, Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,27
Quentin McMillian,January 2012, Why didn't I find this place sooner? Very much worth it. The owner has the best style. I do not regret anything! The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,27
Alex Sandoval,August 2015, The owner has the best style. I do not regret anything! You can tell the owner really likes bears. But the owner was cool. The place smelled very bad! My partner and I always wanted to visit. But seriously tell all your friends! Why didn't I find this place sooner? The town was very cute. It was quite a drive from the airport. BEST TRIP EVER! This place is awesome! The view form the back porch was to die for. And I would do it again! I want my money back. I came here for my honemoon. The torcher chamber was a bit too much. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,27
Michael Chen,January 2018, It was quite a drive from the airport. BEST TRIP EVER! And I would do it again! Very much worth it. My partner and I always wanted to visit. Why didn't I find this place sooner? I do not regret anything! The place smelled very bad! I wish I could have stayed longer. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,27
Parker Stafford,January 2013, NO INDOOR PLUMBING!! This place is awesome! The place smelled very bad! Why didn't I find this place sooner? I do not regret anything! The view form the back porch was to die for. It was quite a drive from the airport. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,27
Connor Wilson,December 2019, But the owner was cool. It was quite a drive from the airport. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,27
Mitch McDermott,January 2008, NO INDOOR PLUMBING!! Very much worth it. You can tell the owner really likes bears. It was quite a drive from the airport. I want my money back. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,27
Dylan Ring,February 2017, BE WARNED! We had so much fun! The torcher chamber was a bit too much. BEST TRIP EVER! The town was very cute. The place smelled very bad! And I would do it again! Very much worth it. This place is awesome! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. I wish I could have stayed longer. The owner has the best style. I do not regret anything! It was quite a drive from the airport. But seriously tell all your friends! I came here for my honemoon. I want my money back. NO INDOOR PLUMBING!! But the owner was cool. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,27
Taylor Anderson,February 2008, I came here for my honemoon. Very much worth it. You can tell the owner really likes bears. We had so much fun! This place is awesome! But seriously tell all your friends! The view form the back porch was to die for. The place smelled very bad! I want my money back. The owner wouldn't let me bring my pet bear. BE WARNED! BEST TRIP EVER! I wish I could have stayed longer. My partner and I always wanted to visit. But the owner was cool. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,27
John Kelly,September 2017, The owner wouldn't let me bring my pet bear. BEST TRIP EVER! You can tell the owner really likes bears. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,28
Derek Warner-Reyes,April 2014, The town was very cute. The owner wouldn't let me bring my pet bear. This place is awesome! It was quite a drive from the airport. My partner and I always wanted to visit. I came here for my honemoon. But the owner was cool. And I would do it again! The torcher chamber was a bit too much. The place smelled very bad! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,28
Deb Johnson,April 2013, The torcher chamber was a bit too much. NO INDOOR PLUMBING!! And I would do it again! We had so much fun! BEST TRIP EVER! Very much worth it. BE WARNED! The place smelled very bad! But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,28
Mitch McDermott,October 2020, NO INDOOR PLUMBING!! My partner and I always wanted to visit. The owner wouldn't let me bring my pet bear. The town was very cute. The place smelled very bad! The view form the back porch was to die for. I want my money back. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,28
Rebecca Wiegel,February 2016, NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,28
Connor Wilson,August 2016, Very much worth it. I wish I could have stayed longer. It was quite a drive from the airport. I came here for my honemoon. NO INDOOR PLUMBING!! The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,28
David Kim,June 2016, BEST TRIP EVER! The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? BE WARNED! My partner and I always wanted to visit. This place is awesome! I came here for my honemoon. We had so much fun! But the owner was cool. The view form the back porch was to die for. It was quite a drive from the airport. I want my money back.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,28
Tre' Moore,August 2008, Why didn't I find this place sooner? And I would do it again! NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. The view form the back porch was to die for. BE WARNED! It was quite a drive from the airport. BEST TRIP EVER! The town was very cute. But the owner was cool. You can tell the owner really likes bears. But seriously tell all your friends! I do not regret anything! I want my money back. This place is awesome! I wish I could have stayed longer. My partner and I always wanted to visit. The owner has the best style. Very much worth it. I came here for my honemoon. The place smelled very bad! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,28
Leah Cardon,April 2009, I came here for my honemoon. The place smelled very bad! The torcher chamber was a bit too much. But the owner was cool. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,28
Taylor Anderson,October 2017, The place smelled very bad! I came here for my honemoon. But seriously tell all your friends! You can tell the owner really likes bears. I do not regret anything! The view form the back porch was to die for. But the owner was cool. We had so much fun! BE WARNED! NO INDOOR PLUMBING!! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,28
